Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
235cd05b86512b5f150e731adecd5b1d7283507a7271060fd8dc8d24cc8b8dfd,2020-12,Gwent Police,Gwent Police,-2.998750,51.587292,On or near BANESWELL ROAD,W01001685,Newport 014B,Suspect charged
3320c9bf24e2e0c3fbc2d7a3cc8fc59de328cd8a347190ab93f7654e658f8f4c,2020-12,Gwent Police,Gwent Police,-3.024059,51.608105,On or near THAMES CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
1776a081212c0e1ccd00b422545c7c411d2bca2adc11a2bd8b86ceeee64a45f6,2020-12,Gwent Police,Gwent Police,-2.995280,51.585056,On or near TALBOT LANE,W01001687,Newport 014D,Suspect charged
93fb1d4b72bd89205e2815eaab90172063cc653e519d137c4fbe83858dcc2ae6,2020-12,Gwent Police,Gwent Police,-3.178583,51.653484,On or near UPLAND ROAD,W01001401,Caerphilly 011A,Unable to prosecute suspect
2d8e5e1ee62fa3154d5d9a4643eb857853f379f733b268f205ea45b879093f98,2020-12,Gwent Police,Gwent Police,-3.004018,51.569632,On or near GREENWICH ROAD,W01001660,Newport 018B,Unable to prosecute suspect
f8810481c9288ac8202523c45c38146e65cd8fb898640208bf7ac07ea290b086,2020-12,Gwent Police,Gwent Police,-3.186244,51.663954,On or near WOODFIELD TERRACE,W01001392,Caerphilly 009D,Unable to prosecute suspect
902de4f6979a067ddd06981ae2143acbf1f5fe44a9655ab85e002bb6f26f7008,2020-12,Gwent Police,Gwent Police,-3.089095,51.606054,On or near ISLWYN COURT,W01001408,Caerphilly 016B,Unable to prosecute suspect
13427c717c5734a66aebb1b3db1e77ae85629baef8b0968d98f6a4d6a0184cb4,2020-12,Gwent Police,Gwent Police,-3.166001,51.592952,On or near DICKENS COURT,W01001345,Caerphilly 021C,Unable to prosecute suspect
be605146429e2a1ff530832008ae578f7466c8ad8ed2791a0633adf6cba59427,2020-12,Gwent Police,Gwent Police,-3.139757,51.650082,On or near DAN-Y-RHIW TERRACE,W01001327,Caerphilly 014A,Unable to prosecute suspect
b03b3b7dedf4281683ec6b9736cea10028adeb27d0bc6bf11e5275695c8fdcb9,2020-12,Gwent Police,Gwent Police,-3.189677,51.665331,On or near BRIDGE STREET,W01001392,Caerphilly 009D,Unable to prosecute suspect
3529514c29a06343090f55a30ce304d8d34717ea8b0244cf6f893d220fa984e1,2020-12,Gwent Police,Gwent Police,-3.012209,51.566163,On or near MAESGLAS CRESCENT,W01001633,Newport 019A,Unable to prosecute suspect
fd11fd4b5d5bac98e3a676d7e8b784780a1ad1d21dc26f376d42ffdde88158db,2020-12,Gwent Police,Gwent Police,-3.200682,51.657153,On or near PINEWOOD COURT,W01001402,Caerphilly 011B,Unable to prosecute suspect
f839507cec10d369d93c4e74e88ec5117f27af9b808b9debd151763516f3799a,2020-12,Gwent Police,Gwent Police,-2.979484,51.592840,On or near FAIROAK AVENUE,W01001691,Newport 011D,Unable to prosecute suspect
b2adab9cc93820c622928110832b05c6254ea7ddcc21ff4f3ef36a122afc8c48,2020-12,Gwent Police,Gwent Police,-3.021364,51.610934,On or near LIVALE COURT,W01001618,Newport 003B,Unable to prosecute suspect
e46da40ddb17c33e749915d64a41792fc2bc179fd208e76fcd65d8a608bb13d9,2020-12,Gwent Police,Gwent Police,-3.007281,51.835491,On or near Sports/Recreation Area,W01001571,Monmouthshire 001D,Unable to prosecute suspect
9763de1988b99b1a084733098d1936867d4b2d1bf0ca83d62aadfdfe7d1a12be,2020-12,Gwent Police,Gwent Police,-2.973003,51.602362,On or near BADMINTON ROAD,W01001678,Newport 005D,Unable to prosecute suspect
e1a43f2bccabca09d4bbcb9820446bfdc4afdf7d267bb26bbd625ef2650c92fb,2020-12,Gwent Police,Gwent Police,-2.670041,51.626431,On or near THE REDDINGS,W01001592,Monmouthshire 008D,Unable to prosecute suspect
ec1cd2851141eba3ad4d78935dd3308f7eb2f533c83b1d0615b6f62f53cd771c,2020-12,Gwent Police,Gwent Police,-3.020194,51.699718,On or near TURNPIKE CLOSE,W01001513,Torfaen 005D,Unable to prosecute suspect
a2110c4fe8022b59b9d1d04751b752cec4571615a106e4e347278f2c43edb135,2020-12,Gwent Police,Gwent Police,-3.064881,51.721431,On or near Sports/Recreation Area,W01001486,Torfaen 002E,Unable to prosecute suspect
169657eedde5adca708e3a400126f7f374b6c787e5bfd89fd3ca07bf67a4786f,2020-12,Gwent Police,Gwent Police,-3.246665,51.775957,On or near Supermarket,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
26580434da745f52a4622b4d2d8fbbcec0c15fb65541bbcb81ab5d4068dbd599,2020-12,Gwent Police,Gwent Police,-2.723555,51.807144,On or near PORT MAHON CLOSE,W01001576,Monmouthshire 004D,Unable to prosecute suspect
daa9eade2db200ab7f952edb1d24bdd3268dc959f5d8c1f38431cac236b5b123,2020-12,Gwent Police,Gwent Police,-3.193627,51.659356,On or near Police Station,W01001403,Caerphilly 011C,Unable to prosecute suspect
1604009bab8155694ff9a7dd5c4c156caba9c60d0c1d5b9af8cb01e86b5cb54f,2020-12,Gwent Police,Gwent Police,-2.945278,51.576495,On or near CENTRAL AVENUE,W01001646,Newport 015E,Unable to prosecute suspect
05586cbaae9f061f6d821ec2ae9e88dd37c97a732e4306b40e06fb1327c170d8,2020-12,Gwent Police,Gwent Police,-2.702879,51.810399,On or near GREENLANDS CLOSE,W01001599,Monmouthshire 004F,Unable to prosecute suspect
82f8bc643ee2fde542916a8715e3128ae0b6fe5b370a1ac732f06e9832cb06f8,2020-12,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Unable to prosecute suspect
61e62a4887bbf02898ab7415b43c2ef1eb59571ba90e83ee97152d6c3ced1dec,2020-12,Gwent Police,Gwent Police,-3.029111,51.659052,On or near TY BOX ROAD,W01001521,Torfaen 007C,Unable to prosecute suspect
607fd806877321ff5f9fc0792aced5d9327ec0af67548716290685ab9b9ea0a8,2020-12,Gwent Police,Gwent Police,-2.979419,51.589145,On or near GLEBE STREET,W01001691,Newport 011D,Unable to prosecute suspect
2fa9a3592909711c7fefade546bdaf33e72c6705fb3acd8711c5f1042789d2f3,2020-12,Gwent Police,Gwent Police,-3.136058,51.728102,On or near Petrol Station,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
03b1f14213ce261cae8a5a02f6160ca29156951c602bb1bd7f4b4ffc4494abe9,2020-12,Gwent Police,Gwent Police,-3.212158,51.663042,On or near CLOS GWENDRAETH,W01001388,Caerphilly 007D,Offender given a drugs possession warning
ae9353f73b57b5c803a17cf6a6cf4e52246e71091acd06f9d8ac7f69a3c0a3a5,2020-12,Gwent Police,Gwent Police,-2.946190,51.588456,On or near ELGAR AVENUE,W01001609,Newport 015B,Unable to prosecute suspect
cb73880477d8b557096105882529297081146242d3b77f4a7449601fb7087390,2020-12,Gwent Police,Gwent Police,-2.918315,51.542568,On or near GOLDCLIFF ROAD,W01001649,Newport 004D,Unable to prosecute suspect
44a8f7ac65352a593ca4b79b485569edc89cbc42212bd61e1c562648f8993f76,2020-12,Gwent Police,Gwent Police,-3.032305,51.677457,On or near MAPLE ROAD SOUTH,W01001516,Torfaen 006C,Unable to prosecute suspect
638ea3af2a64b2f1bbfa2e659b1b3c3449b2dc28366427d12068cd3876574810,2020-12,Gwent Police,Gwent Police,-2.740855,51.592638,On or near Park/Open Space,W01001543,Monmouthshire 009B,Offender given a drugs possession warning
5c610cae2ee5b9e566a1340478396dac0187eb57c260ac9bd5530a46e6a17f00,2020-12,Gwent Police,Gwent Police,-2.939729,51.548873,On or near GOLDCLIFF ROAD,W01001647,Newport 015F,Unable to prosecute suspect
a882c359e904412fb44c241a13d2e536e56f74b61f1bcbcab40defb12f83a20e,2020-12,Gwent Police,Gwent Police,-3.016890,51.570969,On or near ST DAVIDS CRESCENT,W01001634,Newport 019B,Unable to prosecute suspect
009262205abc8cec7493ca8cb94eac93d0b94d86800ba03cb7ae0d842810eb66,2020-12,Gwent Police,Gwent Police,-2.961148,51.580449,On or near REENE COURT,W01001648,Newport 015G,Unable to prosecute suspect
53f491becf420349697ec89b90364c64e1d4d6225e2ff28451836e282f8ae6e5,2020-12,Gwent Police,Gwent Police,-2.830677,51.614929,On or near PIKE ROAD,W01001640,Newport 004B,Unable to prosecute suspect
c184e93bafaecef388ddf0e7f6dd6e8fbef63bbf709a2564bd6ab2e86bfd8a6b,2020-12,Gwent Police,Gwent Police,-3.017030,51.563685,On or near PARTRIDGE WAY,W01001689,Newport 019D,Unable to prosecute suspect
b09e39165c61265d472e834d6edfc6ec12a27b8fc10ea3172c249c7f8c6f62c5,2020-12,Gwent Police,Gwent Police,-3.060798,51.592062,On or near PARK AVENUE,W01001672,Newport 009C,Unable to prosecute suspect
9997aa5dabb067bd1e90b0a45d5fa4c40c32468c51459ee66d3522e931a3aea8,2020-12,Gwent Police,Gwent Police,-2.945278,51.576495,On or near CENTRAL AVENUE,W01001646,Newport 015E,Unable to prosecute suspect
245def6ae24fb0c2760d450a7ab64682642e2b1509afbec93da256305119e640,2020-12,Gwent Police,Gwent Police,-3.221677,51.693839,On or near YEW STREET,W01001326,Caerphilly 003B,Suspect charged
cc255b21e294d9e21c873c04a519a23a2d840198609b3bec9ddfdea657450a41,2020-12,Gwent Police,Gwent Police,-3.025356,51.648988,On or near CLOMENDY ROAD,W01001528,Torfaen 010D,Unable to prosecute suspect
14b70d5f5710b312cf2fb3dfeb79a31c60f392f31968420a5492b0e9f7b863e2,2020-12,Gwent Police,Gwent Police,-3.026958,51.608592,On or near MONNOW WAY,W01001617,Newport 003A,Unable to prosecute suspect
92d8a98f0940a8938830413b0c3bbd4c8e0e449fb23e95c4c395e41bd7a0ab7f,2020-12,Gwent Police,Gwent Police,-2.939432,51.596729,On or near GEORGE LANSBURY DRIVE,W01001663,Newport 008C,Unable to prosecute suspect
0c4ff5afe68c51526ba7a30883414b0fa515b01137d44efb38d81de9a7cebd9a,2020-12,Gwent Police,Gwent Police,-2.836430,51.588435,On or near Motorway Service Area,W01001573,Monmouthshire 011B,Unable to prosecute suspect
422c43474cbb38c64f42be2d185144b615aac5e025ea44251589cbdb61d8c820,2020-12,Gwent Police,Gwent Police,-3.192783,51.648683,On or near GELLI LANE,W01001405,Caerphilly 011E,Offender given a drugs possession warning
b159691edf582f89c3735c67a4f796663a11a26152ca945dc541687b996b754e,2020-12,Gwent Police,Gwent Police,-2.960636,51.585578,On or near Parking Area,W01001607,Newport 015A,Unable to prosecute suspect
b6c4efe926dab58bd290f34a53cf3acdafad92d9765fbfdee3c466f002402c11,2020-12,Gwent Police,Gwent Police,-2.991607,51.580123,On or near Parking Area,W01001662,Newport 018D,Suspect charged
2d3e00b11c1a78827c255cd130b49c944aa7178d36617c4e131748a2744f0bac,2020-12,Gwent Police,Gwent Police,-3.012819,51.581911,On or near BASSALEG ROAD,W01001605,Newport 014A,Suspect charged
765eeb7373cacdab3c0fab1b49d3ce139ca35fb8b74665ee2d240c1b682e5aa6,2020-12,Gwent Police,Gwent Police,-3.027211,51.684983,On or near ST HILDA'S ROAD,W01001515,Torfaen 006B,Unable to prosecute suspect
b2dd5164bc62a8b4ed7bb4d21c09e09d5ef495efb08b8d0f171398dfe7e8521e,2020-12,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Unable to prosecute suspect
bfc13b076f655c108b88aa290a446e5a18c48f660b669c1d9c7e7c7071c7a8fe,2020-12,Gwent Police,Gwent Police,-3.040885,51.692100,On or near Parking Area,W01001496,Torfaen 004B,Unable to prosecute suspect
1ce6fb3fdc403801de82e4c014355b1e6c9b7125928ad83c80b44d08fbe34176,2020-12,Gwent Police,Gwent Police,-2.946911,51.580771,On or near BROADMEAD PARK,W01001646,Newport 015E,Unable to prosecute suspect
3fce6126c0f6ecbc8ab153da7459f86f3d686935f68e6316674baadb750ed195,2020-12,Gwent Police,Gwent Police,-3.047505,51.592172,On or near SQUIRES CLOSE,W01001673,Newport 009D,Unable to prosecute suspect
9b801471a21fc833dae423e28ff50e177f6d70f007a10da2ebb0f45a93a52630,2020-12,Gwent Police,Gwent Police,-3.133570,51.685380,On or near ANEURIN AVENUE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
4616e516edcb470102cc9a7771c2b0fb98f382d81340a6bec6c8d35ff79f2b6a,2020-12,Gwent Police,Gwent Police,-2.675896,51.629617,On or near PEMBROKE ROAD,W01001584,Monmouthshire 008B,Unable to prosecute suspect
6abee6b89cc26f9c68f2be21d5bcbcad1bf205183ab72bbb84a0e4de0ec71180,2020-12,Gwent Police,Gwent Police,-3.275596,51.751792,On or near BRYNHYFRD,W01001376,Caerphilly 001C,Local resolution
5efcd97409b0d5187a783f3d0d3f34a9fd12041a50147200f275ae8b8ed5d861,2020-12,Gwent Police,Gwent Police,-3.301497,51.586806,On or near DAN-YR-ALLT CLOSE,W01001238,Rhondda Cynon Taf 022C,Local resolution
d5b1c91657b47f8b6c1cd558c4ae5aa5f34769c1d5bbac3e52b0dda55265db0e,2020-12,Gwent Police,Gwent Police,-2.969376,51.577144,On or near Sports/Recreation Area,W01001647,Newport 015F,Suspect charged
2624bd9c3fbba35b19b918beceadbdc783f8d702c675ad2ac37e6b9a038fbc51,2020-12,Gwent Police,Gwent Police,-2.973553,51.604408,On or near THE MOORINGS,W01001678,Newport 005D,Suspect charged
3829bfe97cdd8b6033f6d44c41418b16b1a4882a388bb1d03090710f499d87e4,2020-12,Gwent Police,Gwent Police,-3.152353,51.769888,On or near Park/Open Space,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
8c0a35b7b62ec6acbf5930b762d8798db381a4c0b7605d6ab5639f839fcabc9f,2020-12,Gwent Police,Gwent Police,-3.021364,51.610934,On or near LIVALE COURT,W01001618,Newport 003B,Unable to prosecute suspect
1e4c1509413d96b42a9c957d4f8e7a6c9ea14ab52a2e085b4e467987c5caa852,2020-12,Gwent Police,Gwent Police,-3.003231,51.586292,On or near SIDNEY STREET,W01001685,Newport 014B,Suspect charged
008e81b7d8b520a8ebbd2076a12c3cfabb200f6f619d987b8d6a638a1a7ad7e2,2020-12,Gwent Police,Gwent Police,-3.209931,51.577760,On or near ALEXANDER COURT,W01001422,Caerphilly 022F,Offender given a drugs possession warning
9bd560292b05772dc77196c34cf58232590be3905e24d6b8079ac961cd155554,2020-12,Gwent Police,Gwent Police,-3.207411,51.782382,On or near LIBANUS ROAD,W01001456,Blaenau Gwent 004C,Local resolution
66428873cc59b0cf8b3cfad3b14459440432fe7481d29485e14dd76c4f0da7ac,2020-12,Gwent Police,Gwent Police,-2.987163,51.590159,On or near CEDAR ROAD,W01001693,Newport 013E,Unable to prosecute suspect
396a22538fa3966b3137026316c2ea5fdb8a439b5879dce673b4ce892e448b61,2020-12,Gwent Police,Gwent Police,-3.237984,51.720940,On or near Bus/Coach Station,W01001386,Caerphilly 002E,Unable to prosecute suspect
a369287501b29fa2aa3068e767bf20a8c07106ff693711ef741f3d1e3ac20926,2020-12,Gwent Police,Gwent Police,-3.244448,51.781268,On or near Petrol Station,W01001475,Blaenau Gwent 003D,Formal action is not in the public interest
5c0ea470ed98c76d364c725cc3527dfcdfdef72f5a7c574093525f9d071047be,2020-12,Gwent Police,Gwent Police,-3.198759,51.591929,On or near Police Station,W01001344,Caerphilly 020C,Unable to prosecute suspect
37cc9a2801fc3b0604149059a79a6590004583dab2f8dfb7dd21db2bdf3bf860,2020-12,Gwent Police,Gwent Police,-3.231858,51.651058,On or near HENGOED HALL CLOSE,W01001364,Caerphilly 012B,Formal action is not in the public interest
52c42e3e6c92f4e8d35f30aafb0966b7f1d7f83716fcc4219bb8ee94a477c995,2020-12,Gwent Police,Gwent Police,-3.020983,51.608096,On or near ELAN CLOSE,W01001618,Newport 003B,Unable to prosecute suspect
0ea8d09f844231f45216e6817bf8dbaeb1042d4ee4930cac182a578e05267b5d,2020-12,Gwent Police,Gwent Police,-3.040292,51.702221,On or near COMMERCIAL STREET,W01001524,Torfaen 004D,Unable to prosecute suspect
5650e22397e81973b42a90ebbea7fee1dbc7628dff88bc76a35be8f6f5741309,2020-12,Gwent Police,Gwent Police,-3.209287,51.667073,On or near TWYN GARDENS,W01001353,Caerphilly 007B,Unable to prosecute suspect
560a49086c4d432b65be9c8ef8a88bcc4137b997321b7019ff4ea04702a9d694,2020-12,Gwent Police,Gwent Police,-3.212735,51.668953,On or near ST MARGARET'S AVENUE,W01001352,Caerphilly 007A,Local resolution
1e8c4d9379009585f820811250ad043779c562fcb45d103f483ce883778aa1e3,2020-12,Gwent Police,Gwent Police,-3.233383,51.634272,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
412580d53a5201248f04ae11fb9e9636d7c7933699bb2a54da046c2aa1e384dc,2020-12,Gwent Police,Gwent Police,-3.219647,51.688860,On or near GEORGE STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
3080ef659c7e406b2975ac947dcaa416421c58a1806f579c645f4f4738ee88de,2020-12,Gwent Police,Gwent Police,-3.206821,51.773846,On or near ALEXANDRA STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
fed8f3bb2372b74b5a8d88f2895a1fb9a3d27dd4561fbc4119d2b44bdc50d7ad,2020-12,Gwent Police,Gwent Police,-3.036526,51.610828,On or near CLIST ROAD,W01001619,Newport 003C,Unable to prosecute suspect
3f922dd98fdb4ad25f66cbc40e3fefae408956a0fb5c59f8c290de64942c4dca,2020-12,Gwent Police,Gwent Police,-3.232091,51.762408,On or near RHYD TERRACE,W01001462,Blaenau Gwent 006A,Unable to prosecute suspect
ebeaae0f65928bc201a065e2331e235e357c1ad3e4d47f1a350be347393c488c,2020-12,Gwent Police,Gwent Police,-2.965170,51.583617,On or near SOMERTON PARK,W01001643,Newport 013B,Unable to prosecute suspect
f0a3902bf050785ddebfb495328447ab51d10d81392bfb6863020d5ca91a0fee,2020-12,Gwent Police,Gwent Police,-3.162682,51.594135,On or near HERRICK PLACE,W01001345,Caerphilly 021C,Unable to prosecute suspect
a72cd02afa2f79f546eb6fc97d5a3e433239a9abda7291dd7227279d4a3d71e5,2020-12,Gwent Police,Gwent Police,-3.084121,51.773469,On or near BROAD STREET,W01001489,Torfaen 001C,Unable to prosecute suspect
719919b783ff0bd34136d8acfdd97ac4aabc545b2094c63aebd2f0210fe48229,2020-12,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Unable to prosecute suspect
b9520d4c25cfe5b5ccc51c72cf96902045a811c6d223566210ff3da8b8a451df,2020-12,Gwent Police,Gwent Police,-2.990293,51.590034,On or near GRAFTON ROAD,W01001693,Newport 013E,Unable to prosecute suspect
03b0949cd83086639839b9d49712a986769cfb951db127c0e855dc01ce0e0ee1,2020-12,Gwent Police,Gwent Police,-3.028741,51.610177,On or near BLACKWATER CLOSE,W01001621,Newport 003E,Unable to prosecute suspect
90c7b6a0841f29602b160efa4cce3ff03c086ed57775dbf61026b1c3380d1a77,2020-12,Gwent Police,Gwent Police,-3.047672,51.583709,On or near TREGWILYM WALK,W01001671,Newport 016D,Unable to prosecute suspect
4bc9c9a0084d4120db01c5390ec92d85e2b0875c6b8a3f7ea153324788425224,2020-12,Gwent Police,Gwent Police,-3.210992,51.579134,On or near GREENWOOD COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
73ff12e72c0aa3fae63296aae1c1af0243463249b92a045d58fd727f946f7c1d,2020-12,Gwent Police,Gwent Police,-2.994978,51.581165,On or near CLYTHA SQUARE,W01001687,Newport 014D,Unable to prosecute suspect
cd9e9f71051103ddcf4c78e0b9dbe8cfd54ca7cf92b822c7fbe3fc926a9f3d55,2020-12,Gwent Police,Gwent Police,-3.009607,51.616701,On or near BACON PLACE,W01001652,Newport 002B,Unable to prosecute suspect
0e1bca8fe0bdb92c00e8872f3422daaba499370822b21df765538ffd713dad74,2020-12,Gwent Police,Gwent Police,-3.225656,51.575970,On or near Sports/Recreation Area,W01001370,Caerphilly 023A,Unable to prosecute suspect
448860e56d38d050985b954af138c6adf58c471ef93b0297244977bcc9c727cf,2020-12,Gwent Police,Gwent Police,-3.131964,51.739255,On or near VALLEY VIEW ROAD,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
727343a472c34cdda3268861f1113402a40e7fa4af1af2637bc99c20c89b29d9,2020-12,Gwent Police,Gwent Police,-3.020657,51.564597,On or near SWALLOW WAY,W01001689,Newport 019D,Unable to prosecute suspect
c54fed8dcbd8a1dce51809ccebe942b7158a5efc1ee3c422b32b006451c061a7,2020-12,Gwent Police,Gwent Police,-3.131964,51.739255,On or near VALLEY VIEW ROAD,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
c750f64ac1b2fee21d6642f3597203eb41cf376cb4f8dd701f4ea5e0c7946bf0,2020-12,Gwent Police,Gwent Police,-3.052755,51.711713,On or near STRYD SIOR,W01001529,Torfaen 003B,Unable to prosecute suspect
1978977e5655fba0372c5dbb976507c877bc5648e2bca6b8360d347c5abd9b75,2020-12,Gwent Police,Gwent Police,-3.217855,51.778858,On or near TRENANT,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
837bb2f0b4d7d6155e35027c40e4b1e7320d6f14584325d3da715cd4f7c48c92,2020-12,Gwent Police,Gwent Police,-3.020781,51.576546,On or near BEN JONSON WAY,W01001632,Newport 017D,Unable to prosecute suspect
956a433906847410f68a32474f9abd52a8c9862516c450c9153b4e70d469194d,2020-12,Gwent Police,Gwent Police,-2.925189,51.592795,On or near MOORE CRESCENT,W01001667,Newport 010C,Unable to prosecute suspect
71ba59e2f52183af304f2ba963d8a302be02a274d88e80f41491dd2b843930da,2020-12,Gwent Police,Gwent Police,-3.058093,51.709732,On or near HEOL HANDBURY,W01001523,Torfaen 004C,Unable to prosecute suspect
2e86416f7cc1c6202905bf0e5d747a796afcda60b29118cf31cf91c56f8d35be,2020-12,Gwent Police,Gwent Police,-3.227276,51.572347,On or near NANT DDU,W01001424,Caerphilly 024C,Unable to prosecute suspect
dc50854ad2bcfdebc26e67b09da5df3624c629885e00d8e39d00779f8a280a56,2020-12,Gwent Police,Gwent Police,-3.221601,51.573809,On or near ST FAGANS STREET,W01001424,Caerphilly 024C,Unable to prosecute suspect
cf873e67de51e60242315de92b78b98ab2695f4721f03af0d216f4d8e61d802e,2020-12,Gwent Police,Gwent Police,-2.983190,51.585967,On or near CYRIL STREET,W01001690,Newport 013D,Unable to prosecute suspect
f7ca577f4e7e6b788eb5ea432474a4ebe5c796896f2e3501495d514f48b2350b,2020-12,Gwent Police,Gwent Police,-3.157784,51.613300,On or near DUFFRYN ROAD,W01001430,Caerphilly 015B,Unable to prosecute suspect
6668839a2e9907c209e03b6dc2d90711fc0e3edf7d564ad4109b907aae2a41da,2020-12,Gwent Police,Gwent Police,-3.229690,51.685240,On or near GILFACH STREET,W01001337,Caerphilly 004B,Unable to prosecute suspect
7e45523e5d8786b8c9637492e8805b4bcbb2ecf1010169600ed61e140da0a42a,2020-12,Gwent Police,Gwent Police,-3.229690,51.685240,On or near GILFACH STREET,W01001337,Caerphilly 004B,Unable to prosecute suspect
16f2636cef46ad2558aff176f1842b9180e985d5a70cbba1c1f43597042bb4fc,2020-12,Gwent Police,Gwent Police,-3.048384,51.717336,On or near GLOS Y SGUBOR,W01001530,Torfaen 003C,Unable to prosecute suspect
de0c393fc24b634286e8d63b20d7dfc3cc4271cc0f545886e57483e063eb452b,2020-12,Gwent Police,Gwent Police,-3.041453,51.650680,On or near PANDY,W01001503,Torfaen 009B,Unable to prosecute suspect
447ffdde68506e98dd1096823ea655e26bd63aab1021d6dc1c2a2ec130c99bf8,2020-12,Gwent Police,Gwent Police,-3.208587,51.577684,On or near BUXTON COURT,W01001422,Caerphilly 022F,Unable to prosecute suspect
535b369f124fdcc7e7562593f1fc2aaaf74fa60345ac2253c9497fb726cd6ca7,2020-12,Gwent Police,Gwent Police,-3.008953,51.639320,On or near GRAYSON WAY,W01001504,Torfaen 013A,Unable to prosecute suspect
3f6b47efcfcebb64736cb0f080449e8cdaa696e45d515d5181ee9057b0730db3,2020-12,Gwent Police,Gwent Police,-3.134582,51.729878,On or near Supermarket,W01001436,Blaenau Gwent 008B,Unable to prosecute suspect
1caa55eda617bf64f86dcd1f50b7e2bb742707082c429042030468bce98c96e6,2020-12,Gwent Police,Gwent Police,-3.034380,51.576787,On or near GOLDEN MILE VIEW,W01001671,Newport 016D,Unable to prosecute suspect
11c61709394c272437614aa95f167ee2fe432a7269367d0e75fa96e44f64f268,2020-12,Gwent Police,Gwent Police,-3.034380,51.576787,On or near GOLDEN MILE VIEW,W01001671,Newport 016D,Unable to prosecute suspect
cb24bc75321eb3fb7d8d3f75fcede58182c1ef7b7c409d0264e8000a45437e87,2020-12,Gwent Police,Gwent Police,-3.294871,51.738903,On or near GLAN-Y-NANT,W01001361,Caerphilly 002B,Unable to prosecute suspect
05e7018740eb6eab3fc519c0135efc65a8f0ff5e5f16f4bc8c45bc207f724ce2,2020-12,Gwent Police,Gwent Police,-2.990443,51.592937,On or near RUDRY STREET,W01001676,Newport 007B,Unable to prosecute suspect
055680257475d4e851ceb756253e3727f0853e3464045f82020c7031952fbcd5,2020-12,Gwent Police,Gwent Police,-3.054149,51.655854,On or near MONNOW COURT,W01001501,Torfaen 009A,Unable to prosecute suspect
d784158cb809c2d10e0f09c2fe9eb8a1493117543dcc707cec866af158610444,2020-12,Gwent Police,Gwent Police,-3.046388,51.697986,On or near ALBION ROAD,W01001541,Torfaen 004F,Unable to prosecute suspect
b443447b8f448f1253fdffc0fc226d6964f6cf4e72f8fffd21d3b574fb58e2ea,2020-12,Gwent Police,Gwent Police,-3.221748,51.797951,On or near RHYD-Y-CAE,W01001471,Blaenau Gwent 001E,Unable to prosecute suspect
1591b25f3bedf0ee08dea69bd3c172054e85081661af84ec92d74b30bd4109e3,2020-12,Gwent Police,Gwent Police,-3.028986,51.642698,On or near TREM TWYNBARLWM,W01001532,Torfaen 010E,Unable to prosecute suspect
11f3675de374c7a10578a1e5ec5b7ae5831db1a4b7d28b4369cf398a2191130b,2020-12,Gwent Police,Gwent Police,-3.232853,51.647217,On or near BRYN GLAS,W01001365,Caerphilly 012C,Unable to prosecute suspect
a10a246a78bf14aaf4283caea3a107ef9ce9952fe751b4bd3ab22eb3177453a1,2020-12,Gwent Police,Gwent Police,-3.050016,51.702800,On or near AVALON COURT,W01001541,Torfaen 004F,Unable to prosecute suspect
3cbe19d7c126058177a5f85b54e242d8c0dc6239128355a8cd45005a3a9eaf77,2020-12,Gwent Police,Gwent Police,-3.274299,51.752570,On or near NURSERY CRESCENT,W01001376,Caerphilly 001C,Unable to prosecute suspect
c8b0d47c5e0be414ed820a9b578240dd131748d8a452bc6352d3fd875f3def41,2020-12,Gwent Police,Gwent Police,-2.983208,51.586821,On or near Bus/Coach Station,W01001693,Newport 013E,Unable to prosecute suspect
81ea79da58a80a2cb03a9e82ee283f0e98fc76b47da76770fe287745c6c12e4d,2020-12,Gwent Police,Gwent Police,-3.220272,51.573238,On or near Shopping Area,W01001424,Caerphilly 024C,Unable to prosecute suspect
fd2bea56ee4eb5c0449f970be3e15d408813afb48b7bdcec70b1324d8870c32b,2020-12,Gwent Police,Gwent Police,-3.063236,51.533836,On or near CAMBRIAN DRIVE,W01001658,Newport 020D,Unable to prosecute suspect
3d170f45157bf2cae291674fbb79771d1710a53603aeeec5b001e9be717143c1,2020-12,Gwent Police,Gwent Police,-2.958626,51.584713,On or near LIME CRESCENT,W01001607,Newport 015A,Unable to prosecute suspect
