Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ff67d37de8767b4b27be3bdf7d61be0d4c46fc45a1211ebae988a9566019c054,2020-08,Gwent Police,Gwent Police,-3.084410,51.778888,On or near RIFLE STREET,W01001488,Torfaen 001B,Unable to prosecute suspect
6e86b9c9d0fd446414fc42e724c1bb4388785fb478680efcadf12e89b24b953c,2020-08,Gwent Police,Gwent Police,-3.247074,51.773471,On or near Parking Area,W01001481,Blaenau Gwent 006E,Formal action is not in the public interest
b9cb08b0f5c65087af1be9dc3e7d0395412480d0185c972a1875d109258d1102,2020-08,Gwent Police,Gwent Police,-3.263699,51.706540,On or near CAMBRIAN STREET,W01001360,Caerphilly 002A,Unable to prosecute suspect
aa9c2e740d240543b51dcd260d847d563ac21427df185a3d4cc92bdfbc4558e4,2020-08,Gwent Police,Gwent Police,-3.041415,51.640205,On or near STEVELEE,W01001492,Torfaen 012A,Unable to prosecute suspect
cf7db693c0296c196958b8d30297a5798f04ac5bfefacb23a8807f14b2222b36,2020-08,Gwent Police,Gwent Police,-2.981244,51.598167,On or near CAERLEON ROAD,W01001680,Newport 007E,Unable to prosecute suspect
d03f13576cd09a12ff48e73d268fe15801548b0e9a778a91f45912c7e8ccc44d,2020-08,Gwent Police,Gwent Police,-2.931233,51.591138,On or near NEWMAN CLOSE,W01001666,Newport 010B,Suspect charged
774aca3cd9ba8d5a63a38d59d504d81c6d9b12a070d0d90986e4fcfe6b6b9faa,2020-08,Gwent Police,Gwent Police,-3.065229,51.741155,On or near LASGARN VIEW,W01001482,Torfaen 002A,Unable to prosecute suspect
e5f8849b6dc0e5599fb988bc580513d695d91f7f80df0a6602f66a79df61967e,2020-08,Gwent Police,Gwent Police,-3.182810,51.592595,On or near CORONATION STREET,W01001346,Caerphilly 020D,Unable to prosecute suspect
6725d4f6a26c2fbfa3984835c2e6c90f56a27eae36ec3fe486425286bd8204d1,2020-08,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Unable to prosecute suspect
e493f5b95c6f17bba265744ffd80e7f5ae7f61264c3dbe5f9202b5ebca5e50f2,2020-08,Gwent Police,Gwent Police,-3.243860,51.576192,On or near CAE NANT GLEDYR,W01001398,Caerphilly 024A,Unable to prosecute suspect
f4cc6557f5d454407a27978e4c84b9048ec5f1283fa179727b815e3ab2f00698,2020-08,Gwent Police,Gwent Police,-3.016497,51.832903,On or near OLD HEREFORD ROAD,W01001546,Monmouthshire 002A,Unable to prosecute suspect
51d1a21727ec644b8163b2c694b06de28df4599aaf44e8cd2fd21fce8358ae01,2020-08,Gwent Police,Gwent Police,-3.210327,51.662144,On or near CLOS CEIRW,W01001388,Caerphilly 007D,Unable to prosecute suspect
cc612d05a93dd5a5b180e75cc73b408ccf244d1b6701f0e1cd6cd45f2ac49eb7,2020-08,Gwent Police,Gwent Police,-2.979484,51.592840,On or near FAIROAK AVENUE,W01001691,Newport 011D,Unable to prosecute suspect
a006707e2ecb96f3dcef1353ebcd637c95b35e8b4a19a698152d652920bbc4da,2020-08,Gwent Police,Gwent Police,-3.205008,51.580428,On or near GWAUN NEWYDD,W01001419,Caerphilly 021D,Unable to prosecute suspect
56aedbb227b05be042a5b6c34abbab9a436fbb96a7efb2ed371f307cd621da4f,2020-08,Gwent Police,Gwent Police,-3.205709,51.787597,On or near Sports/Recreation Area,W01001439,Blaenau Gwent 004B,Unable to prosecute suspect
7d9d377f54b2c66fc196de0e67a50250dfeaf60f1b3a9c5ebd1de761bbca09bc,2020-08,Gwent Police,Gwent Police,-3.192047,51.593616,On or near BRYN AWEL,W01001341,Caerphilly 020B,Suspect charged
bd7db495152fe2b6bd510a01e880b6f89f52718a2c42f9153057371341a11344,2020-08,Gwent Police,Gwent Police,-2.977310,51.582365,On or near LIBERTY GROVE,W01001644,Newport 013C,Suspect charged
021904eee786a3acc9221af406f62548e8f8a1eb0876aec2a5aa020bd1cfe91b,2020-08,Gwent Police,Gwent Police,-2.671639,51.627025,On or near THORNWELL ROAD,W01001592,Monmouthshire 008D,Suspect charged
a49b9ffe3a55561afb21cc305e07781a2bc7563fb7b3285152fd840a9646b142,2020-08,Gwent Police,Gwent Police,-2.986173,51.577103,On or near TRINITY PLACE,W01001659,Newport 018A,Suspect charged
6c6e085c539aeabc60ae0a35dddb415adc6604e449083dfbe67b2d1d19638c39,2020-08,Gwent Police,Gwent Police,-3.231991,51.602114,On or near RICHMOND CLOSE,W01001367,Caerphilly 019B,Unable to prosecute suspect
f48fffac24a18c98b62297907d4bc77d45544affe3d056b3eab2db78afe05e6a,2020-08,Gwent Police,Gwent Police,-3.182926,51.650392,On or near WARREN COURT,W01001401,Caerphilly 011A,Unable to prosecute suspect
44c25bde21bca6ab33527e54640d01a108cebe7fe21067115004eba45fe8e35e,2020-08,Gwent Police,Gwent Police,-3.247597,51.670431,On or near PEN-Y-BONT,W01001414,Caerphilly 008A,Unable to prosecute suspect
fc98919662e9e053dcd6f6309d26ff5a328efc6cc6b82b8748c3daebe9836082,2020-08,Gwent Police,Gwent Police,-3.157435,51.666534,On or near FIELD'S PARK ROAD,W01001382,Caerphilly 010C,Suspect charged
285becf605dc964bc01bf42a21c3951030e2015be78ef4f34cfdefd01895a730,2020-08,Gwent Police,Gwent Police,-3.157435,51.666534,On or near FIELD'S PARK ROAD,W01001382,Caerphilly 010C,Suspect charged
3cc825bf828194b32208736046574020d295b1d24dd117c830417649e2c4e32a,2020-08,Gwent Police,Gwent Police,-3.209849,51.782483,On or near HARCOURT STREET,W01001456,Blaenau Gwent 004C,Unable to prosecute suspect
a59c16cb5650045d7847359b55ebbc1cf8ca3506e330b3c2ff04c71249c7eee7,2020-08,Gwent Police,Gwent Police,-3.067726,51.728527,On or near RAGLAN CLOSE,W01001485,Torfaen 002D,Suspect charged
8c06503df9f7a974410a34833728e596ef0ea1f3b7f4d29579f1682004d57236,2020-08,Gwent Police,Gwent Police,-2.947118,51.584483,On or near ARTHUR BLISS ROAD,W01001609,Newport 015B,Suspect charged
8e20785274d8f7f7310dbf62cea753d2349b9b374912c2d10c9e024559138af6,2020-08,Gwent Police,Gwent Police,-2.964137,51.598228,On or near COTMAN CLOSE,W01001614,Newport 005A,Unable to prosecute suspect
6c4272f5bb05e06dfa24421e004e69b88a8cff0bec043f2f697bc5ab09fe1682,2020-08,Gwent Police,Gwent Police,-3.029082,51.646312,On or near ORCHARD PLACE,W01001527,Torfaen 010C,Offender given a caution
b60e03fb0a811601c7d56b2cbb7bcc34e564a724487335bafd9ee07ede38652e,2020-08,Gwent Police,Gwent Police,-2.933608,51.597836,On or near ANSON GREEN,W01001663,Newport 008C,Suspect charged
d8a3f7b7fe22e8cc1a91c1130eb322cd3d335e59efa919606c81405815afce3b,2020-08,Gwent Police,Gwent Police,-3.247748,51.771090,On or near HARCOURT TERRACE,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
322662100328565afc506a645d68149fd2ecbc18a21f53d91f691c4f716f1288,2020-08,Gwent Police,Gwent Police,-3.113553,51.539753,On or near BEGAN ROAD,W01001843,Cardiff 003C,Offender given penalty notice
5196e4c5b29ff6740bb61e192d19b639e507a4c06e87673566cdeae6aedf0992,2020-08,Gwent Police,Gwent Police,-3.216330,51.801397,On or near ALDER GROVE,W01001470,Blaenau Gwent 001D,Suspect charged
91babaa45eb388434a14d1cb86dbb447eb22533ec9b42b5cacffc05520b0b43d,2020-08,Gwent Police,Gwent Police,-3.022169,51.577316,On or near GAER PARK DRIVE,W01001631,Newport 017C,Unable to prosecute suspect
8386ad2b920f9d04e0322c63b216f7a4717e3f38ba978db6acbd2f31e2f958f4,2020-08,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
c3bef13952ba71cce469bb3740a7917a12ace733737cde288134c7307027b37c,2020-08,Gwent Police,Gwent Police,-3.063644,51.577325,On or near CLEARWELL COURT,W01001635,Newport 016A,Suspect charged
26b766f1f90e046901e56d579db93376eb3402ef30977421a934c09b09795491,2020-08,Gwent Police,Gwent Police,-3.001798,51.599234,On or near ROSS LANE,W01001684,Newport 006E,Suspect charged
46be10674be1fe0ed6ff8e9368d30038c068bb8d10407d78382519fdd7804676,2020-08,Gwent Police,Gwent Police,-3.291210,51.648010,On or near CWM EITHIN,W01001379,Caerphilly 013C,Unable to prosecute suspect
441f75b14f6839ba46ce13baaddcd7acd5a50062e3fbc4a1711f223390619a45,2020-08,Gwent Police,Gwent Police,-2.987704,51.574509,On or near POTTERY ROAD,W01001659,Newport 018A,Suspect charged
3e66a592f931fffdf28b80b125597ce2a26a1d486bbf4823554c79791cc37044,2020-08,Gwent Police,Gwent Police,-2.688788,51.734758,On or near GREENBANKS,W01001595,Monmouthshire 007F,Unable to prosecute suspect
97e7628c1ccac541a22a63ab6804b063e5decfe13310820e57a21d2581e8ddf1,2020-08,Gwent Police,Gwent Police,-2.999356,51.584688,On or near JONES STREET,W01001685,Newport 014B,Suspect charged
3f7ca382032f5930eeb2296352027cf5c25e1bdf272977b06ca2fffc368faa35,2020-08,Gwent Police,Gwent Police,-3.159970,51.767368,On or near Supermarket,W01001443,Blaenau Gwent 005A,Suspect charged
1bca418ccf0c2904572bc85098c558df108e7623ada1d94ca5b6d580a1990ab9,2020-08,Gwent Police,Gwent Police,-3.159970,51.767368,On or near Supermarket,W01001443,Blaenau Gwent 005A,Suspect charged
26b841ddeb71a45295ee4ffb0f9bb708ffac4e2af1a6d089ce5f686020a0192b,2020-08,Gwent Police,Gwent Police,-2.675529,51.635104,On or near ST DAVID'S CLOSE,W01001559,Monmouthshire 008A,Suspect charged
2b2193e2e7f398bfa7952a4a0531108a2e7fa2c63290b870c342a0f6d58128bd,2020-08,Gwent Police,Gwent Police,-3.203491,51.668787,On or near CHARTIST WAY,W01001348,Caerphilly 009A,Unable to prosecute suspect
e7ac681617768f3500176eec3ba305ec4ed80ffd6f09f258f635a303cb2fb664,2020-08,Gwent Police,Gwent Police,-3.137640,51.683857,On or near KIER HARDIE TERRACE,W01001464,Blaenau Gwent 009A,Suspect charged
941fa311c099e903858bb35058dcc99b20390fd12ce6aceae33e47a661491b8d,2020-08,Gwent Police,Gwent Police,-3.162548,51.760572,On or near GLAN EBBW,W01001445,Blaenau Gwent 005C,Suspect charged
e5e41807cb1d52d63037bdc2ff06d288a0b4e218b870e961be762122acf05ce3,2020-08,Gwent Police,Gwent Police,-3.218780,51.582704,On or near VIRGINIA CLOSE,W01001372,Caerphilly 022B,Suspect charged
d90d4bb53b0182f0ea330bb87b938237164ec23040d730210dff46599b30f577,2020-08,Gwent Police,Gwent Police,-2.990671,51.580886,On or near TREDEGAR STREET,W01001661,Newport 018C,Unable to prosecute suspect
013d6968c47982956dbdec755abe98057a15acb157ecbe32c66a5d8a869441b2,2020-08,Gwent Police,Gwent Police,-2.947118,51.584483,On or near ARTHUR BLISS ROAD,W01001609,Newport 015B,Unable to prosecute suspect
635545aa8ed31e0b954cba19881785736aa8c458dfb3ecb56eef26a2ddbbc69b,2020-08,Gwent Police,Gwent Police,-3.026958,51.608592,On or near MONNOW WAY,W01001617,Newport 003A,Unable to prosecute suspect
a7459600ab23497a01463b719f6c89a7dc78e77ac83ba1d7aa9e3feebea63184,2020-08,Gwent Police,Gwent Police,-2.958626,51.584713,On or near LIME CRESCENT,W01001607,Newport 015A,Unable to prosecute suspect
61f4787ad939b9d8b32758b9587f90b5933640ec66c6c47352b2844fe96a90d1,2020-08,Gwent Police,Gwent Police,-3.216316,51.574754,On or near EAST VIEW,W01001425,Caerphilly 024D,Unable to prosecute suspect
b81a27e23d4374e4f7f7ed5638bb9c2733261d549a3afd75415f2115ce8b5531,2020-08,Gwent Police,Gwent Police,-3.209603,51.579535,On or near MAXTON COURT,W01001422,Caerphilly 022F,Suspect charged
22287f7c80c4a8915631f34373e775162393fcff8d20d73ab98f161f904bb623,2020-08,Gwent Police,Gwent Police,-3.182343,51.740692,On or near MILL TERRACE,W01001451,Blaenau Gwent 007B,Suspect charged
21d20f721f739d206ca57e2c6290e333c02d1892f4c6dbc0ddca5a70483566db,2020-08,Gwent Police,Gwent Police,-3.239561,51.782785,On or near SIRHOWY COURT,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
c8c60980d31826043488683dd97e29c8ebe3f4185f26e0b5622e8348b407a784,2020-08,Gwent Police,Gwent Police,-3.005815,51.592842,On or near COMFREY CLOSE,W01001601,Newport 006A,Unable to prosecute suspect
6886cc3f992331f3255f7d7fbd0e2fb3a298f0ea90b4a31ba484eb4002af1b3c,2020-08,Gwent Police,Gwent Police,-3.231651,51.715881,On or near QUEEN'S ROAD,W01001385,Caerphilly 002D,Unable to prosecute suspect
43bdbd9a6558b38555334c14aa8d06d2211772313f6aa26a6b69002874d43edc,2020-08,Gwent Police,Gwent Police,-3.113553,51.539753,On or near BEGAN ROAD,W01001843,Cardiff 003C,Offender given a caution
3f3918aac404f2db874f8c9c1eb587a3fdd637113c83b4b10a73dfa2361720a9,2020-08,Gwent Police,Gwent Police,-2.987233,51.576069,On or near CONSTABLES CLOSE,W01001659,Newport 018A,Unable to prosecute suspect
77508962747e6bae57b7863a3059612f42a76f18036acad230027d7632a4d46d,2020-08,Gwent Police,Gwent Police,-3.010392,51.785779,On or near A4042,W01001564,Monmouthshire 003D,Unable to prosecute suspect
296cdb8dcb7d13e4432b59379ededde847622328b91d0cb1e775d92ea167de80,2020-08,Gwent Police,Gwent Police,-3.206048,51.667619,On or near WAUNLLWYN CRESCENT,W01001348,Caerphilly 009A,Unable to prosecute suspect
55a253068fb0c1a4d9a0629ed34592599ebbbc923e15fc07ade18460a72fde58,2020-08,Gwent Police,Gwent Police,-3.194860,51.669954,On or near Supermarket,W01001350,Caerphilly 009C,Unable to prosecute suspect
7bc390588dbbf3d414c71ee3759e33d207a7e48ac3344820e192f55d56862a26,2020-08,Gwent Police,Gwent Police,-3.049663,51.598744,On or near CROESLLANFRO GARDENS,W01001669,Newport 009A,Formal action is not in the public interest
94bf16cbd0f3002969aa5b623201502b64e9d68e8d1e747f199c7946e1459e39,2020-08,Gwent Police,Gwent Police,-3.019172,51.654877,On or near Parking Area,W01001506,Torfaen 010A,Formal action is not in the public interest
95a2caf3dc9cd9ea147eea160075f19e50c72be4ccb5b6bd6a939bde937dc0ae,2020-08,Gwent Police,Gwent Police,-2.995292,51.588256,On or near SKINNER STREET,W01001687,Newport 014D,Unable to prosecute suspect
23902a4df03f3e56cc78c69ef82716236a56dbb24d5b7411bf5cf2dfce1c0587,2020-08,Gwent Police,Gwent Police,-3.018630,51.662291,On or near BLAEN BRAN CLOSE,W01001520,Torfaen 007B,Unable to prosecute suspect
42167e237d5eac613a6e5def899fa2db532769984937b188d997d7fa7b4be190,2020-08,Gwent Police,Gwent Police,-3.207553,51.674176,On or near BEVAN CRESCENT,W01001351,Caerphilly 005D,Unable to prosecute suspect
e0e558a91b59a82ce56d1140ca09a4758a03d3e253e70dae0cc560fc66f90914,2020-08,Gwent Police,Gwent Police,-3.005410,51.686853,On or near JERUSALEM CLOSE,W01001510,Torfaen 005A,Unable to prosecute suspect
5b4d7f7723141a4ae7e3fc4324ca5614280efb8627d42e229f5b1b64c566041e,2020-08,Gwent Police,Gwent Police,-3.209669,51.673795,On or near BEDWELLTY ROAD,W01001352,Caerphilly 007A,Suspect charged
58b892dd51fa5e252ae0017174827555ff288de58d1eebc56ffb89246d6e1622,2020-08,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Offender given a drugs possession warning
ab3e18f8cd27d0ea27beb16a82bdbcf96cd6010fe9f9212463e48087db172d93,2020-08,Gwent Police,Gwent Police,-2.994307,51.570902,On or near Sports/Recreation Area,W01001660,Newport 018B,Offender given a drugs possession warning
b7b68989fa77f47336dcee18c2849d0195f86ea392e2b4c94528f61815a1823d,2020-08,Gwent Police,Gwent Police,-3.220102,51.573348,On or near CARDIFF ROAD,W01001424,Caerphilly 024C,Suspect charged
35606bf65376a0f6f3b5ee97b7ec72c1c670b0bab72109965e4f9d13e7d9ef67,2020-08,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Offender given a caution
b5fb0c29db90a9c2dd0534625ea6407c55d674216463d32c252a9ce3261c01e6,2020-08,Gwent Police,Gwent Police,-3.220102,51.573348,On or near CARDIFF ROAD,W01001424,Caerphilly 024C,Suspect charged
ff284ce27d001381e96a92667c6894c1dcd2152420d3d1147f575dc6cd58e9df,2020-08,Gwent Police,Gwent Police,-3.010017,51.592231,On or near ALLT-YR-YN CLOSE,W01001600,Newport 012A,Unable to prosecute suspect
56b4d3af2daf20478e400a7925791d578c15f2adf05113e41a390f5eebdcee7d,2020-08,Gwent Police,Gwent Police,-2.997427,51.582259,On or near VICARAGE HILL,W01001686,Newport 014C,Offender given a caution
3357f9127b8b6bc8cedc7a5eea887b8e8f29015dfa9b136fa3efcd9b3e7a674e,2020-08,Gwent Police,Gwent Police,-3.007104,51.834063,On or near ST DAVIDS CLOSE,W01001909,Monmouthshire 002F,Unable to prosecute suspect
6a9f1dbe90e05510b27d3ba91c9741a789dd823b249fde7166fe75c71261280e,2020-08,Gwent Police,Gwent Police,-3.012599,51.560999,On or near HERON WAY,W01001688,Newport 019C,Suspect charged
e03076e2f2adebc18b0083c33ad22085e625c7ad729eedc2f4d5715f38226507,2020-08,Gwent Police,Gwent Police,-3.236664,51.637511,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Offender given a caution
cd88fe050d23f9ea93a50d9ce546107911a701999f7767f08486ff30685a7989,2020-08,Gwent Police,Gwent Police,-3.045466,51.643523,On or near PACE ROAD,W01001498,Torfaen 011B,Suspect charged
42d01fa5e7929185ed37610958cc10d0541fc72f1ff681161f447ccccd87873e,2020-08,Gwent Police,Gwent Police,-3.045466,51.643523,On or near PACE ROAD,W01001498,Torfaen 011B,Suspect charged
e7fbe723f0a690293a0a4190103711a4b31b2bf49cd00e626e1fe0689e871292,2020-08,Gwent Police,Gwent Police,-3.243016,51.569592,On or near BEECH CLOSE,W01001398,Caerphilly 024A,Suspect charged
039c5b89b8d5e43d5f96ddeeee576188d4f34d6b6f88dd00f7ac860c0fc59bcd,2020-08,Gwent Police,Gwent Police,-2.982934,51.594169,On or near DEAN STREET,W01001676,Newport 007B,Formal action is not in the public interest
6e1f27e64f8d1480a3113b3369d3afff9ab4fd4179973bc1a611fe807077ed8e,2020-08,Gwent Police,Gwent Police,-3.047338,51.643866,On or near Pedestrian Subway,W01001497,Torfaen 011A,Suspect charged
11525f0a530507123cde077525f82f69f881daa507edc3c25ef361ec48299e71,2020-08,Gwent Police,Gwent Police,-3.214894,51.554987,On or near THORNHILL ROAD,W01001426,Caerphilly 024E,Unable to prosecute suspect
5752e8df1fbd48090963f7334de02aeb97dc8c93ad5eb2a7e430bba063ee4f05,2020-08,Gwent Police,Gwent Police,-2.987886,51.575551,On or near Parking Area,W01001659,Newport 018A,Suspect charged
0a93ab33ca1569cbf86e775373395b7384a49fee40f1fb789a3e6682749a4f22,2020-08,Gwent Police,Gwent Police,-3.225186,51.585839,On or near Supermarket,W01001371,Caerphilly 022A,Suspect charged as part of another case
04d2e1b5b018c77faedb24c7398ae268f7cdb1cf4d960a59c79667b5b1728bf0,2020-08,Gwent Police,Gwent Police,-3.214357,51.579774,On or near Supermarket,W01001373,Caerphilly 022C,Suspect charged as part of another case
1ba09267a553e5ba4f1248d4d05e292df3a65de13c52605535a5dc49bfed2f92,2020-08,Gwent Police,Gwent Police,-2.990404,51.584539,On or near CAROLINE STREET,W01001687,Newport 014D,Suspect charged
7a51f3c8fcc3ad050d69186601433f061fe841a85ed6a76f7ac4384632373862,2020-08,Gwent Police,Gwent Police,-3.020625,51.646224,On or near VICTORIA STREET,W01001506,Torfaen 010A,Unable to prosecute suspect
5fbd7efa71b9ed3b528d39a7a1af7f01893ab967d0eb5b0ddbb7d649825383dc,2020-08,Gwent Police,Gwent Police,-3.015130,51.585227,On or near PRESTON AVENUE,W01001602,Newport 012B,Suspect charged
fa9f7e3aa5ec0449fb48bb48dc788a4688daa2449e17537cfbd56d1087978036,2020-08,Gwent Police,Gwent Police,-2.993638,51.595158,On or near WHEELER STREET,W01001681,Newport 006B,Offender given a drugs possession warning
5f498b04aca94ac0349f4f9023685aa2da4681f5e68d4097eb585ebab53a0aee,2020-08,Gwent Police,Gwent Police,-3.214695,51.577298,On or near Supermarket,W01001422,Caerphilly 022F,Suspect charged
5965c62b4d395d43c0b5c95b5570a51a27b227fd8295c99f36b249650585eafa,2020-08,Gwent Police,Gwent Police,,,No location,,,Suspect charged
097ab00a5f60d9b4cec1af1bf937ccfec6e68b69127049855317a4d7b031ede8,2020-08,Gwent Police,Gwent Police,-3.117848,51.683687,On or near HERBERT STREET,W01001359,Caerphilly 006D,Offender given a caution
461f8e0842f79965f9e5124b5e12ad43465779594bd95451dc51de2570150ec2,2020-08,Gwent Police,Gwent Police,-3.159209,51.764273,On or near GLADSTONE STREET,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
210f0e79ea77e6815fd7c74fb2e8732ade3f58742283fd4729e93825c5ba5888,2020-08,Gwent Police,Gwent Police,-3.263482,51.709132,On or near CHAPEL STREET,W01001360,Caerphilly 002A,Unable to prosecute suspect
37e80c440794898cc3768c7cc8bbc3d37e967d0a88fb040b4f7aad155e47bf5e,2020-08,Gwent Police,Gwent Police,-3.218056,51.699100,On or near LEWIS STREET,W01001325,Caerphilly 003A,Unable to prosecute suspect
119a846d2f99850cac09fea5835591cf3e768621161aa5279c68ae946434e1f5,2020-08,Gwent Police,Gwent Police,-3.240856,51.651323,On or near RED KITE CLOSE,W01001432,Caerphilly 013D,Unable to prosecute suspect
2fd9d3447372a6c0e8e5dee589d421e8e44d8435f680758ec030264ab1ec0af9,2020-08,Gwent Police,Gwent Police,-3.253225,51.786740,On or near MEADOW CRESCENT,W01001472,Blaenau Gwent 003A,Unable to prosecute suspect
3e2216958b2e78a7d152a0e7e66fbca02b80bcc1a2e2f4c0af092f52d98e177a,2020-08,Gwent Police,Gwent Police,-3.209624,51.779500,On or near GARDEN STREET,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
850bebb595ebe28917d9538d863896af5e32e21e21dc0d4deebe423a7b815b95,2020-08,Gwent Police,Gwent Police,-3.239112,51.638780,On or near TRINITY CLOSE,W01001434,Caerphilly 013F,Unable to prosecute suspect
ae5868a4e18c4ae691c8da61e6a23b6b60352655b6531e80ac42930d8b71c7b0,2020-08,Gwent Police,Gwent Police,-2.927489,51.590170,On or near CECIL SHARP ROAD,W01001667,Newport 010C,Unable to prosecute suspect
5cc3678ee8c12b2183ca38e1efa4d88875f567bf5a83c9b8d297b0c447b1f5ee,2020-08,Gwent Police,Gwent Police,-3.220732,51.689380,On or near WILLIAM STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
21459ead0fdf96e819f877b638b90ebfa3aa84dfeb8083ca23cbc37aff406d12,2020-08,Gwent Police,Gwent Police,-3.286868,51.652914,On or near LAN-Y-PARC,W01001378,Caerphilly 013B,Unable to prosecute suspect
e2c2dff53687e4cba84f03b2c0736e37a77c5c098117de4e33a9a79e16eef658,2020-08,Gwent Police,Gwent Police,-3.084211,51.602269,On or near TY-ISAF PARK CIRCLE,W01001413,Caerphilly 017C,Unable to prosecute suspect
f94a32439957df871d8448f5659d68bb77d0ca5804966acb1558fb261b68936f,2020-08,Gwent Police,Gwent Police,-2.946704,51.616622,On or near TWYN OAKS,W01001625,Newport 001C,Unable to prosecute suspect
20e3ffb6c563fca681b6653ab7c2e0e5fff0e515240b0ce57bcd06575628cf2a,2020-08,Gwent Police,Gwent Police,-3.233895,51.657933,On or near VALLEY VIEW,W01001363,Caerphilly 012A,Unable to prosecute suspect
311259916341cb3452bf7b679463d4d62fb6380cc20f3759c1a587c87a75a687,2020-08,Gwent Police,Gwent Police,-3.218056,51.699100,On or near LEWIS STREET,W01001325,Caerphilly 003A,Unable to prosecute suspect
b11c22e249910ab882c52f2539104a3ee3fe247bf2fed59e639bdeae9bd29b39,2020-08,Gwent Police,Gwent Police,-2.671639,51.627025,On or near THORNWELL ROAD,W01001592,Monmouthshire 008D,Unable to prosecute suspect
11b6e38eb50ce1c3c3abe55ba685e78c224553d0fd071b20f5239cedbd99aa11,2020-08,Gwent Police,Gwent Police,-2.722751,51.804947,On or near MARY DE BOHUN CLOSE,W01001576,Monmouthshire 004D,Unable to prosecute suspect
0bdeda9d51a740320e1fbac8bd4278e8a719705d19a6d6e4d02171120c4f472f,2020-08,Gwent Police,Gwent Police,-3.172137,51.657424,On or near NEWBRIDGE ROAD,W01001401,Caerphilly 011A,Offender given a caution
19bb74f27ea4f5b8136562fe287f44ce56032765a0022a8b02dfe2d8b8a9010a,2020-08,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Suspect charged
56cb31bf8e695d2e98c16a30616dac332e05838e1337a3667f290b385c5c90e6,2020-08,Gwent Police,Gwent Police,-3.040139,51.699975,On or near Supermarket,W01001524,Torfaen 004D,Suspect charged
69710b2a18946e1b6fd818f5ca7e14ea6b577e52b25f7707cbc8022e675b75ec,2020-08,Gwent Police,Gwent Police,-3.060035,51.645461,On or near TY CANOL WAY,W01001500,Torfaen 011D,Unable to prosecute suspect
38ba38b7a5976920025644b5b5181b017cdfab6682adbcd789fc2aef6bca5434,2020-08,Gwent Police,Gwent Police,-3.028040,51.813400,On or near SAMUEL SALTER CLOSE,W01001564,Monmouthshire 003D,Suspect charged
35c3cc2b3e521e17a029c64f30ca5d11cfb30cc9519446ee893bab2bd49f9745,2020-08,Gwent Police,Gwent Police,-3.232437,51.686218,On or near JOHN STREET,W01001337,Caerphilly 004B,Suspect charged
91b3075236e542ed08a534e14d42b3badda1a87894e96f98a23c10bb2b7f3601,2020-08,Gwent Police,Gwent Police,-3.001437,51.709374,On or near PEN-Y- LLAN LANE,W01001513,Torfaen 005D,Suspect charged
5cd39f9397e519d872c5a7fd99aab43e6c9772e21a4bbace2cf6247a4e492348,2020-08,Gwent Police,Gwent Police,-3.018321,51.645299,On or near LLANTARNAM CLOSE,W01001506,Torfaen 010A,Suspect charged
3e50315b24e336c52f93e9111d250307c4fa190008766eda8bd3be7a619cb89e,2020-08,Gwent Police,Gwent Police,-3.013540,51.571502,On or near CARDIFF ROAD,W01001629,Newport 017A,Offender given a drugs possession warning
2a46de71038c79beb0ea0b2eafae1fca662c01ebe14dd5e53b4dfbba20d7ab53,2020-08,Gwent Police,Gwent Police,-3.004018,51.569632,On or near GREENWICH ROAD,W01001660,Newport 018B,Offender given a caution
5b5d76b582f68d04fe3b4820d6a5de6516cc940bde9956b06cd744d1be90cd32,2020-08,Gwent Police,Gwent Police,-3.279118,51.615359,On or near GRAIG TERRACE,W01001332,Caerphilly 018C,Formal action is not in the public interest
14d350b57b110f9a872ac2cbbbd29595d58b87a67fb2a4c0795af20105824c65,2020-08,Gwent Police,Gwent Police,-3.288823,51.766574,On or near WARMINGTON PLACE,W01001428,Caerphilly 001E,Unable to prosecute suspect
0aeef56ed12a783cdef9345c219039c03116b1b5f10fc71b9939e69f9361b273,2020-08,Gwent Police,Gwent Police,-3.288823,51.766574,On or near WARMINGTON PLACE,W01001428,Caerphilly 001E,Unable to prosecute suspect
9356c2e9a7361029f4ea45e285c9ce60829cf8f8008c192a685d17e3ead74acb,2020-08,Gwent Police,Gwent Police,-3.232279,51.653238,On or near BIRCH CRESCENT,W01001364,Caerphilly 012B,Unable to prosecute suspect
