Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
f6588fdfadb088b6c763c37cd9bef14bca44056a94a5896d9f4a21ce1aff6267,2020-06,Gwent Police,Gwent Police,-3.017030,51.563685,On or near PARTRIDGE WAY,W01001689,Newport 019D,Unable to prosecute suspect
e3a5e8d14681ba6fd37b639417c559fdb9945843201dcbb3c0392b130968c99e,2020-06,Gwent Police,Gwent Police,-3.214357,51.579774,On or near Supermarket,W01001373,Caerphilly 022C,Offender given penalty notice
6536e76291c321f7f37fdc495776f8d6afe6a14a58fa880c52c5e0eb047b6264,2020-06,Gwent Police,Gwent Police,-3.247402,51.769592,On or near PARK ROW,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
d7bb4bd67d5dd2446fc04902811c3177bdd27a2ee97facb518c7072ef758593d,2020-06,Gwent Police,Gwent Police,-3.229880,51.687944,On or near HANBURY SQUARE,W01001337,Caerphilly 004B,Unable to prosecute suspect
119a596936c254c787610cda8c0ecba89766ee843b47789a4ebdc30f65f619f7,2020-06,Gwent Police,Gwent Police,-3.050651,51.717100,On or near ELM CLOSE,W01001531,Torfaen 003D,Unable to prosecute suspect
5c559f1ba9fecc1ce061b9942acc021da4f1ed3cb5ae9ee7748956f702a3c8d8,2020-06,Gwent Police,Gwent Police,-3.028490,51.816615,On or near Supermarket,W01001564,Monmouthshire 003D,Offender given penalty notice
19687f07416b9f9151c4463d35f318d88781f278c1884da99f1326a656a1309c,2020-06,Gwent Police,Gwent Police,-3.198341,51.754673,On or near HAFOD LANE,W01001452,Blaenau Gwent 007C,Unable to prosecute suspect
b80783bc95c1af9ee50c09a8b3b0eecf51aa45bc50388dc95ab18617b493fa02,2020-06,Gwent Police,Gwent Police,-3.076831,51.595512,On or near VIOLET WALK,W01001636,Newport 020A,Unable to prosecute suspect
4e15ff8e86a6d605b2263ec49e8e6112a0fb2d80578f7585b96f7103143c72a5,2020-06,Gwent Police,Gwent Police,-3.288156,51.767588,On or near PHILLIP'S WALK,W01001428,Caerphilly 001E,Unable to prosecute suspect
120b42f0ba116c98851c2004bfcef2e3fc57690bf13a4ba1756c4f934444d701,2020-06,Gwent Police,Gwent Police,-3.269611,51.601803,On or near BRYN ABER,W01001333,Caerphilly 018D,Unable to prosecute suspect
f38531f761eda573c24bbfab44d14eaa9fa066b3b0b80d160d32dc14e57544bc,2020-06,Gwent Police,Gwent Police,-2.997898,51.597828,On or near AGINCOURT STREET,W01001681,Newport 006B,Unable to prosecute suspect
a1f67f6700fcff269d86c605204e6b81d510eb595f1e37dcce74f5152bf869a7,2020-06,Gwent Police,Gwent Police,-2.997898,51.597828,On or near AGINCOURT STREET,W01001681,Newport 006B,Unable to prosecute suspect
3c52d13d4e9d7e1deb7d4242bc3b726c23d861c48aa9e16aa8c7a96bec8e31b0,2020-06,Gwent Police,Gwent Police,-3.226402,51.800043,On or near NANT MELYN,W01001471,Blaenau Gwent 001E,Unable to prosecute suspect
10433d07cbae2002844c9150a6f254887bb5a15a4ce97d4f3875948f973fbde3,2020-06,Gwent Police,Gwent Police,-3.196774,51.671256,On or near PENTWYN COURT,W01001347,Caerphilly 005C,Unable to prosecute suspect
57d15e69346e91c6afc756077a01db02ed8dc2d04918963f2bb95751e7901b41,2020-06,Gwent Police,Gwent Police,-3.000731,51.595368,On or near HARLEQUIN COURT,W01001681,Newport 006B,Unable to prosecute suspect
396aedb5700c84e266726eeab5ccab83eec5c33ed56c3f8ac2cb82c1ceefe2f4,2020-06,Gwent Police,Gwent Police,-3.182765,51.740202,On or near Supermarket,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
5776e28d247f3d025ab3e5e63c25332f4c7531e809e2ffb21e3d4f1875dc2287,2020-06,Gwent Police,Gwent Police,-3.236911,51.579655,On or near TEGFAN,W01001396,Caerphilly 023D,Local resolution
4227e0550752c7c4825be89eaec82efa9edce639e508a2938166a08febd3f390,2020-06,Gwent Police,Gwent Police,-3.205873,51.577676,On or near WEDGEWOOD COURT,W01001421,Caerphilly 022E,Unable to prosecute suspect
ae56ac543d86a35d3c82369aecc6c5399460816130f007b7f1362e1778c31499,2020-06,Gwent Police,Gwent Police,-2.998055,51.589177,On or near CAMBRIAN ROAD,W01001685,Newport 014B,Suspect charged
d6ddeeb67b87fada962d2308412cd8067195ce232702dfb3d0dd75078e601f0c,2020-06,Gwent Police,Gwent Police,-3.036187,51.580745,On or near PARKLANDS CLOSE,W01001671,Newport 016D,Unable to prosecute suspect
5b9ba41fde3124ea3e4dc3f872863f63e4f2688650a4337a3378395306d8732e,2020-06,Gwent Police,Gwent Police,-3.220937,51.643754,On or near JENKIN STREET,W01001369,Caerphilly 012D,Unable to prosecute suspect
6811d4a3ced4f9639492ae09cfb9ef029739f7c72b2926a7dcc784c0f68d3a18,2020-06,Gwent Police,Gwent Police,-3.246160,51.587497,On or near BRYN SIRIOL,W01001397,Caerphilly 019E,Unable to prosecute suspect
142c3d34d98bb373e8de2c7cdf5805545c735c25808d6aa6cf5c8a73edf458e7,2020-06,Gwent Police,Gwent Police,-3.095575,51.604088,On or near COMMERCIAL STREET,W01001412,Caerphilly 017B,Unable to prosecute suspect
c7767e23595acfda91f1e1fb5ba1df816e1d08cd323211a921bd4867757fe98f,2020-06,Gwent Police,Gwent Police,-3.155927,51.769655,On or near CWM-CELYN ROAD,W01001444,Blaenau Gwent 005B,Unable to prosecute suspect
b7dd21cca2b2bc9977d9e5c18a4d82b1729f24c99d159236c54f72929db5f6ae,2020-06,Gwent Police,Gwent Police,-3.208261,51.579549,On or near SNOWDEN COURT,W01001421,Caerphilly 022E,Unable to prosecute suspect
1962817b7b0e70e25febc7ccd77c27ce94ef470909f8c3ef85556d0b39c4db1a,2020-06,Gwent Police,Gwent Police,-3.242743,51.584998,On or near BOWLS CLOSE,W01001395,Caerphilly 023C,Unable to prosecute suspect
4cf3635d0e1de82ea07d5d213a4a30140c61e1391db234452921eeb89ee8ad4d,2020-06,Gwent Police,Gwent Police,-3.021306,51.650129,On or near WENTLOOG CLOSE,W01001506,Torfaen 010A,Offender given a caution
00d670a28b291457dbcefed0debc3323171f4485e83827267618c7e72846a59b,2020-06,Gwent Police,Gwent Police,-3.032573,51.714032,On or near MOUNT ROAD,W01001525,Torfaen 003A,Unable to prosecute suspect
9c206b4cf0d4a24b2717d56f0d46fd3fb972257b1dfe080df1ab254ecd2e1ff0,2020-06,Gwent Police,Gwent Police,-3.208480,51.775205,On or near Hospital,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
8d4e49bd6ded41b28018a32ac9856c558c783a347767cedeb72a1e67a7a00987,2020-06,Gwent Police,Gwent Police,-3.208480,51.775205,On or near Hospital,W01001461,Blaenau Gwent 007F,Unable to prosecute suspect
1979c7f4f94354ae29b49ce2c6ab2f945dd4a246c878b0aa1b5984cc20f4cf6d,2020-06,Gwent Police,Gwent Police,-3.196535,51.669856,On or near PENTWYN ROAD,W01001347,Caerphilly 005C,Unable to prosecute suspect
d02e7b9f522d925251e76e02bd59e40fe04eeb129d3deda2b4744747a69f1e4e,2020-06,Gwent Police,Gwent Police,-3.247402,51.769592,On or near PARK ROW,W01001478,Blaenau Gwent 006C,Unable to prosecute suspect
e661d46e3a36987a8c115c9e9891110592a213b3b30d53f4b3d21e3e7a26e550,2020-06,Gwent Police,Gwent Police,-3.234383,51.655671,On or near DERWENDEG AVENUE,W01001363,Caerphilly 012A,Unable to prosecute suspect
298cf801924e7e51665e3bfae91c50f1a2891db18a5520d7dda15d6fb212cb52,2020-06,Gwent Police,Gwent Police,-3.019270,51.647665,On or near TRELECH CLOSE,W01001506,Torfaen 010A,Formal action is not in the public interest
7f88272f3237be31074e9153eb682dfeefa6dc426de99c338e03ea0f02deb05d,2020-06,Gwent Police,Gwent Police,-2.712278,51.815926,On or near MONKSWELL ROAD,W01001554,Monmouthshire 004C,Unable to prosecute suspect
a77e830b98c4bccfa19a16e1b7ba63dfc8498c9bec052909fc02c07a0128ed7a,2020-06,Gwent Police,Gwent Police,-3.068603,51.533392,On or near OAKFIELDS,W01001658,Newport 020D,Unable to prosecute suspect
a8bc7f1ffe28184a88a9dd5fa856e54a7c1aec762a80e8e0e0966300451e8ea6,2020-06,Gwent Police,Gwent Police,-3.164131,51.680666,On or near PANDY ROAD,W01001357,Caerphilly 006B,Suspect charged
64b15cc3e668a4e21806098dad365d5ac52e1c3fae4753997c6a14d281258a80,2020-06,Gwent Police,Gwent Police,-3.229880,51.687944,On or near HANBURY SQUARE,W01001337,Caerphilly 004B,Local resolution
3355e83fa11d473beb5775b810b08fdce50d0308ce40a264cb5ad083c7abf267,2020-06,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
5ee6107daaea1a300ea9f0ff2638748c274b5a73ccd93ce0f7054e488c614910,2020-06,Gwent Police,Gwent Police,-2.990190,51.591276,On or near EAST USK ROAD,W01001693,Newport 013E,Offender given a caution
9b6bc7d0f20d72deef3d59efd9a82df593fc1033c6fd7f5b16a96324d6a3d59c,2020-06,Gwent Police,Gwent Police,-3.059901,51.591962,On or near Supermarket,W01001672,Newport 009C,Unable to prosecute suspect
69f80ac682930a7e85f6dc645e005ea5a52fe0392db999402133a2618afc018f,2020-06,Gwent Police,Gwent Police,-3.018154,51.639780,On or near EAST ROAD,W01001504,Torfaen 013A,Unable to prosecute suspect
f3f8b3dae54b2fe972cc955d598cb83ca054e5da0bd32299b9aa9cde27ed0bea,2020-06,Gwent Police,Gwent Police,-3.222606,51.777648,On or near HEOL-YR-YSGOL,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
c0e9e3634abd7eff71206f16ad9fd055d83abd09b2f6a7baf478ebf3fcd2822a,2020-06,Gwent Police,Gwent Police,-3.207015,51.581567,On or near COED PWLL,W01001421,Caerphilly 022E,Unable to prosecute suspect
cc3cadaf513aad0980b408c602a5684c654db0d8b0c856cab34612847951933a,2020-06,Gwent Police,Gwent Police,-3.207015,51.581567,On or near COED PWLL,W01001421,Caerphilly 022E,Unable to prosecute suspect
9f33e1ffbfb6d7313982a9de59e58dc488f2f478ac10a44bf792610b6c704a10,2020-06,Gwent Police,Gwent Police,-3.014090,51.637046,On or near PLAS CWRT,W01001504,Torfaen 013A,Unable to prosecute suspect
1fba6f3fab57321e9dd59cf638ff4fa402ad46174be80e9df8c152cb993ad967,2020-06,Gwent Police,Gwent Police,-3.014090,51.637046,On or near PLAS CWRT,W01001504,Torfaen 013A,Unable to prosecute suspect
0dd1e156424094b13f69ade69d1e7b4992f307c3deb3753a991c3159b8325719,2020-06,Gwent Police,Gwent Police,-3.018257,51.833077,On or near ROTHER AVENUE,W01001546,Monmouthshire 002A,Unable to prosecute suspect
43e10768f3f69113e48d63dc91bea6a0e0bf1803bb4c64058c7b7224c1c79b80,2020-06,Gwent Police,Gwent Police,-2.955209,51.581468,On or near PEAR TREE LANE,W01001645,Newport 015D,Unable to prosecute suspect
f7fff336b7961c58b6cd402878864e42d26345e8b4dccca1e60319a5fc776a33,2020-06,Gwent Police,Gwent Police,-2.935714,51.587937,On or near HENDRE FARM GARDENS,W01001668,Newport 010D,Unable to prosecute suspect
4762f32324607077168ee54fcc1ff54b61823fb2a122e7479153fc533d82bead,2020-06,Gwent Police,Gwent Police,-3.237060,51.717820,On or near LONG ROW,W01001385,Caerphilly 002D,Unable to prosecute suspect
f6861a4ac2448b78d7da66c2315cd907416b5001787d722384e12a4789df56c2,2020-06,Gwent Police,Gwent Police,-3.050936,51.711900,On or near Sports/Recreation Area,W01001531,Torfaen 003D,Unable to prosecute suspect
27f5368e68cfbbec905fc09f744a15042272d2113aebb120143bb8847afa11ff,2020-06,Gwent Police,Gwent Police,-2.662450,51.674542,On or near Park/Open Space,W01001583,Monmouthshire 007B,Offender given penalty notice
c6b2b51e5a478b3b6d2a7c69fb30f1e9b8a4a00627074b4365afc831e265ae0a,2020-06,Gwent Police,Gwent Police,-2.944110,51.583536,On or near SPYTTY ROAD,W01001668,Newport 010D,Offender given penalty notice
3de532d169a45f2aa4ce39e50f62699d228307f59e44e461a9e2fe4a40eedf4f,2020-06,Gwent Police,Gwent Police,-3.285728,51.759630,On or near Police Station,W01001375,Caerphilly 001B,Suspect charged
1db7d78eb33fbd1277ac8ea32614ea8b7890b6e7009c0dac074781bddf0dd074,2020-06,Gwent Police,Gwent Police,-3.242171,51.480329,On or near CYMRIC CLOSE,W01001740,Cardiff 039D,Suspect charged
74b1c33bf0c892e067362ed967f8cd09c3aa5ab71c1c36f9c1689269d2e0f9c1,2020-06,Gwent Police,Gwent Police,-2.987284,51.571069,On or near STEPHENSON STREET,W01001660,Newport 018B,Offender given a drugs possession warning
499c650c0ba37fc57b6b2f3f64ba87e10628c5c89279f20374615a118a4bac1f,2020-06,Gwent Police,Gwent Police,-2.717288,51.811633,On or near NAILER'S LANE,W01001554,Monmouthshire 004C,Offender given penalty notice
b3f40b3948bf9ba05ef0db58116ac8feed60f0b9b25fa305e66470159c10a1b6,2020-06,Gwent Police,Gwent Police,-3.078144,51.545452,On or near Petrol Station,W01001657,Newport 020C,Offender given a caution
df8255adfc603c36090c425a77f225a4a153162c0789bf330b7547f009316f77,2020-06,Gwent Police,Gwent Police,-3.229880,51.687944,On or near HANBURY SQUARE,W01001337,Caerphilly 004B,Suspect charged
44c6c6162cb2f9326c1b1d7464b757f12d20251661248f6a89f62eba1974663b,2020-06,Gwent Police,Gwent Police,-3.050651,51.717100,On or near ELM CLOSE,W01001531,Torfaen 003D,Formal action is not in the public interest
a471dad808068b6ac98059d60826358b99a8271c8b455325ce91fb8bd90d13f5,2020-06,Gwent Police,Gwent Police,-2.671898,51.640699,On or near STATION ROAD,W01001587,Monmouthshire 008C,Offender given a drugs possession warning
b0d87e15d5c7625bf435741f751cbb88b1257f25f99a443fb33bbdbc4d1bdf03,2020-06,Gwent Police,Gwent Police,-3.192047,51.593616,On or near BRYN AWEL,W01001341,Caerphilly 020B,Suspect charged
2a1ddbaf6123117500694732ae5a5ff80550cff2e747dbb80583df7bbc5e819c,2020-06,Gwent Police,Gwent Police,-2.983008,51.584880,On or near GEORGE STREET,W01001690,Newport 013D,Suspect charged
03663946a2e7e35c2e4a0aa7c463d902941ad27c5d44981958e1099955235748,2020-06,Gwent Police,Gwent Police,-2.999017,51.590257,On or near MILL STREET,W01001603,Newport 012C,Suspect charged
49877dbe32fbc54d40c9e83239d64728911f0284f20e921c698313f49affea10,2020-06,Gwent Police,Gwent Police,-2.999017,51.590257,On or near MILL STREET,W01001603,Newport 012C,Suspect charged
0ec84e41be9c4f91eaa7a8dac5945350dc0cd15536d2e20ea3fa46db541183c6,2020-06,Gwent Police,Gwent Police,-2.961148,51.580449,On or near REENE COURT,W01001648,Newport 015G,Unable to prosecute suspect
4719a89979eb654e438f6c9c31f74c64f84708f69d18ad24703c6b6c4d48f92c,2020-06,Gwent Police,Gwent Police,-3.018687,51.648713,On or near REDWICK COURT,W01001506,Torfaen 010A,Unable to prosecute suspect
a00a3898b906105722bc9693a7bca4c0533cbde5803cd80aecbd1ee9c5603888,2020-06,Gwent Police,Gwent Police,-3.002846,51.589775,On or near GOLD TOPS,W01001603,Newport 012C,Unable to prosecute suspect
c5e8fcfd1b4f65d59f411dc52167c6d3c5da2d5f92457ce6b6c329d524e52512,2020-06,Gwent Police,Gwent Police,-3.052228,51.644101,On or near NEERINGS,W01001497,Torfaen 011A,Unable to prosecute suspect
1203a3850fb45b8e02c507ee71d1cec4f5e26de18ba27e614956ba57c44bbcc4,2020-06,Gwent Police,Gwent Police,-3.046973,51.706406,On or near GEORGE STREET,W01001540,Torfaen 004E,Formal action is not in the public interest
ccd82ed28265b5038185dbe7d473b19ef56a8a690fb4d32775d52d1cd74c2c79,2020-06,Gwent Police,Gwent Police,-2.984294,51.588295,On or near RUGBY ROAD,W01001693,Newport 013E,Unable to prosecute suspect
dd81caf8a7fecb4152e7dc78fa16b2a699542a06dfe335e456f691d0dd459d22,2020-06,Gwent Police,Gwent Police,-3.249311,51.664936,On or near CASTLE HILL,W01001414,Caerphilly 008A,Unable to prosecute suspect
4bc901f2a287c358bf753e95879493165b963ee76b88f21379329b8e4e118b53,2020-06,Gwent Police,Gwent Police,-3.023007,51.656993,On or near PORTH MAWR ROAD,W01001519,Torfaen 007A,Unable to prosecute suspect
3ed14627f802285f169f24a60d979db1434e3e22f444396f0fb62367ce364814,2020-06,Gwent Police,Gwent Police,-3.167594,51.784286,On or near MILFRAEN AVENUE,W01001468,Blaenau Gwent 005E,Unable to prosecute suspect
9b2dd9548dc79cc11a7dcfbaeb10ac5f9d95838f8e211e65415e3ef47ef4a399,2020-06,Gwent Police,Gwent Police,-3.167594,51.784286,On or near MILFRAEN AVENUE,W01001468,Blaenau Gwent 005E,Unable to prosecute suspect
ee9a1a5cd1dfe279a464b4bdbaa44da91e2a4d6d35f6f0d50942ba725f1cac57,2020-06,Gwent Police,Gwent Police,-3.064758,51.529875,On or near CATHERINE DRIVE,W01001658,Newport 020D,Unable to prosecute suspect
eb7fb6b8a7794b9f3befd56ab5e876b99919006f14179a74c9c80a7bca9d2fff,2020-06,Gwent Police,Gwent Police,-3.239679,51.785490,On or near RHOSLAN,W01001473,Blaenau Gwent 003B,Unable to prosecute suspect
4074ff466fe45902c98a6e2f55646ae51058cf7494db5177ae1bc7593ad48063,2020-06,Gwent Police,Gwent Police,-3.159517,51.766680,On or near Parking Area,W01001443,Blaenau Gwent 005A,Unable to prosecute suspect
13e9216a6435657d668362dde1b915bbb1474134a6f3699c1a6436a77b62aac4,2020-06,Gwent Police,Gwent Police,-3.250702,51.781992,On or near MARTINDALE CLOSE,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
e80a9d3279f6c5f209df1c6f661eff44f71c5379789b64bd76ce8430ba6ff5bd,2020-06,Gwent Police,Gwent Police,-3.009786,51.583133,On or near RISCA ROAD,W01001629,Newport 017A,Offender given a drugs possession warning
055e5162e49b0fd4ebb6788b9938ed12f048128d3f4b72aa521eaa7e985168dc,2020-06,Gwent Police,Gwent Police,-3.161761,51.780711,On or near VERWEY ROAD,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
d507b2047f91424de1e9b5d7a98bb289379aa51fa6734bf75db333f17dd0dd57,2020-06,Gwent Police,Gwent Police,-3.218056,51.699100,On or near LEWIS STREET,W01001325,Caerphilly 003A,Unable to prosecute suspect
a2b9ce0838fa96bf8de29f3711474a1ddac548ba2b26768c04e494e803ffa774,2020-06,Gwent Police,Gwent Police,-3.137640,51.683857,On or near KIER HARDIE TERRACE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
bc64a69ec672711510a993661ae836e7f5a8fab3352683e5dd8b7f59a56c0255,2020-06,Gwent Police,Gwent Police,-3.003937,51.585584,On or near WILLIAM LOVETT GARDENS,W01001685,Newport 014B,Suspect charged
f781c6564e9956d2b5f8cb12f1014a415c0aaefdad11e0df6c170b7bf07e8e5c,2020-06,Gwent Police,Gwent Police,-3.224188,51.779880,On or near MILTON CLOSE,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
f16e6d36454579a224cad2215fe471811e265f568df5c60f16c931a1e021780e,2020-06,Gwent Police,Gwent Police,-2.665401,51.623284,On or near BRITON CLOSE,W01001593,Monmouthshire 008E,Unable to prosecute suspect
d2a17e8277046ca01ec7aa0dfbf7f748d3cd7d82c91088b2d1229821cdcaf43e,2020-06,Gwent Police,Gwent Police,-3.134667,51.685864,On or near GORDON AVENUE,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
1a3409e2020e6ee5972482ebe9df2dc2f352dd2eb147238132489e8615e6db61,2020-06,Gwent Police,Gwent Police,-2.997569,51.586124,On or near BANESWELL COURTYARD,W01001685,Newport 014B,Unable to prosecute suspect
825369183bd264933282e9f7cab69eadaa4a53625ad5d9775a66354f1098490b,2020-06,Gwent Police,Gwent Police,-2.955098,51.614702,On or near YEW TREE LANE,W01001623,Newport 001A,Unable to prosecute suspect
05f41bdd904c3ddb493119046c8f52a39fdd2f9e3004822b2de1b390aa60695e,2020-06,Gwent Police,Gwent Police,-2.830051,51.579786,On or near Parking Area,W01001573,Monmouthshire 011B,Unable to prosecute suspect
67b1ca9491cbe539c3655106235b26672faea4a6838c1f474b486cfd42e268e0,2020-06,Gwent Police,Gwent Police,-3.193014,51.593076,On or near BRYN HEOL,W01001341,Caerphilly 020B,Unable to prosecute suspect
98da9530b6b9c7c71e27c46d46656afe789eab816b553343c7d853d5091e243f,2020-06,Gwent Police,Gwent Police,-3.010228,51.834216,On or near ST DAVID'S ROAD,W01001909,Monmouthshire 002F,Unable to prosecute suspect
d313c23813e83128aa64b4f647a6af035546c98e9ac4c99b93ee0f51d811b925,2020-06,Gwent Police,Gwent Police,-3.126877,51.630209,On or near SILVER STREET,W01001354,Caerphilly 014D,Unable to prosecute suspect
d77c0baccaa0549ce0fd5f59c0961224eb33d4844aeec4846a3f052d2d988615,2020-06,Gwent Police,Gwent Police,-3.129560,51.699212,On or near MAES-Y-CNYW TERRACE,W01001466,Blaenau Gwent 009C,Unable to prosecute suspect
f1acbbee730b08f7a684e74228e3790e57ffd08b133ef339f7f3f5069710ef82,2020-06,Gwent Police,Gwent Police,-3.221492,51.783109,On or near GWAUN HELYG ROAD,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
31c1b32cbbc42b40f8e753f7373adafe81c16ae91acd5e86fb6f02f390836c6c,2020-06,Gwent Police,Gwent Police,-3.012641,51.812401,On or near DE WALLINGFORD CLOSE,W01001564,Monmouthshire 003D,Unable to prosecute suspect
6ad6ee5cdaa8aea23fac36cf35e01eaadc9590519eb298eecfa291becc44ce69,2020-06,Gwent Police,Gwent Police,-3.024560,51.688674,On or near BRIDGE STREET,W01001515,Torfaen 006B,Formal action is not in the public interest
ff976b8ce34d0cdefb38deed2d5419073ed0ee53c6d169f5989cd987194ee13a,2020-06,Gwent Police,Gwent Police,-3.012212,51.791985,On or near LLWYN ONN,W01001564,Monmouthshire 003D,Unable to prosecute suspect
2df58fddaf9d96d49e1d6db184b7bf71e7a306f10e87302b03e2b5153b4c542e,2020-06,Gwent Police,Gwent Police,-3.034380,51.576787,On or near GOLDEN MILE VIEW,W01001671,Newport 016D,Unable to prosecute suspect
62cf26bd88ee73af380aaf17856cf1f0c6a2ef710eb942d310da0440198bde84,2020-06,Gwent Police,Gwent Police,-3.279184,51.615646,On or near CENYDD TERRACE,W01001332,Caerphilly 018C,Unable to prosecute suspect
75faf1f9453809c0d6d813b1e764a22b5a7e10e3474b2e22d501f17743bee4e6,2020-06,Gwent Police,Gwent Police,-3.295818,51.738056,On or near HEOL IAGO,W01001361,Caerphilly 002B,Formal action is not in the public interest
6a68490bbffbdb0c4c5d9d9e2f7c750cfe39d38fffe0388ba316b3735be0ca7a,2020-06,Gwent Police,Gwent Police,-3.247277,51.723494,On or near BIRCHGROVE,W01001386,Caerphilly 002E,Local resolution
2004aa1cddbd26c9630139495e1692d0c470ae896550a06c09ce9fe7baadb540,2020-06,Gwent Police,Gwent Police,-3.003496,51.579312,On or near Parking Area,W01001686,Newport 014C,Unable to prosecute suspect
9e6ca7b5bce96f7cb8ae2fb34c07c54507256ca63ea7d91eb8e5d6226ae1aa7c,2020-06,Gwent Police,Gwent Police,-2.976385,51.590385,On or near VICTORIA COURT,W01001612,Newport 011B,Unable to prosecute suspect
149c48fa9a098965df8b2fec617cc740f77e5aff39691eaa860ce49f04be62b2,2020-06,Gwent Police,Gwent Police,-3.066911,51.597284,On or near RISCA ROAD,W01001670,Newport 009B,Unable to prosecute suspect
7146004736080f826c9151807dbf9bd41844d63c56d1fcf95d3bc0313a2b387f,2020-06,Gwent Police,Gwent Police,-2.918729,51.583144,On or near TENNYSON AVENUE,W01001649,Newport 004D,Unable to prosecute suspect
7be679ff7162f84e67324140353c1dedb0a1d465e79c0cec9950e8fcd44f7054,2020-06,Gwent Police,Gwent Police,-3.203400,51.594930,On or near GARTH VIEW,W01001340,Caerphilly 020A,Unable to prosecute suspect
1e0dc9450a0a2ec8d8a4052d6926964178b5fcd209a29ca403ad7004c5a30c0f,2020-06,Gwent Police,Gwent Police,-3.231651,51.715881,On or near QUEEN'S ROAD,W01001385,Caerphilly 002D,Unable to prosecute suspect
f8e656b6400c10197436866996f64c8c674e2d7e80537ef3e5346126f9fd3d35,2020-06,Gwent Police,Gwent Police,-3.000783,51.612163,On or near ALDER GROVE,W01001655,Newport 002E,Unable to prosecute suspect
fb01b8f22b44dd6a921fa709434b9d1aceb7ebc2ac0ae812f4e6adbb6698beb0,2020-06,Gwent Police,Gwent Police,-3.009155,51.613908,On or near RUSSELL DRIVE,W01001652,Newport 002B,Unable to prosecute suspect
871cc87d8c4fe274142868210d6f8d120fc47e3193ed392696ce50c6e61eefbb,2020-06,Gwent Police,Gwent Police,-2.990443,51.592937,On or near RUDRY STREET,W01001676,Newport 007B,Unable to prosecute suspect
4ef28cecf32153139510670ba7515a81f18c5f0d5a853ae23a748d0c201c78da,2020-06,Gwent Police,Gwent Police,-3.234836,51.634032,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
e2a11c885a30388183c01c7cb3a05125ed53dbf2fad48c5d373bf15562c54666,2020-06,Gwent Police,Gwent Police,-2.957629,51.588111,On or near ACACIA SQUARE,W01001607,Newport 015A,Suspect charged
6a23e3f0100670ed6c97438775750e1cd7a2069f58dc1bf9cbeb34571904d6c9,2020-06,Gwent Police,Gwent Police,-3.046285,51.716096,On or near ELMHURST CLOSE,W01001530,Torfaen 003C,Suspect charged
b9f6531c99f0d3c5ea6e8948b45a6a2b0e75fe17ed49ed8b66bc5b103b5dcad9,2020-06,Gwent Police,Gwent Police,-3.017875,51.610551,On or near TEES CLOSE,W01001618,Newport 003B,Suspect charged
c07638e319e34f6d4a53edf24ed12ddfee0e7bf068b665146ccf52612798346b,2020-06,Gwent Police,Gwent Police,-3.010571,51.612619,On or near DARWIN DRIVE,W01001652,Newport 002B,Unable to prosecute suspect
1d78941fbfa1496a6be3c92360f27f7de723087872aac3f3881a9385492dd67d,2020-06,Gwent Police,Gwent Police,-3.004756,51.601753,On or near MALPAS ROAD,W01001682,Newport 006C,Unable to prosecute suspect
1194ab44cb09bd75596fc5ed64df9e64653531dcafe70c37506ce850ba4ba831,2020-06,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Unable to prosecute suspect
0c050a32af22e8472826351cc92463449e801d87e22b1574c00f5e187f52af86,2020-06,Gwent Police,Gwent Police,-2.964192,51.617883,On or near BELLIN CLOSE,W01001628,Newport 001F,Unable to prosecute suspect
5ad1f3ceebe1e51be356fa4d00937647d73d90e0e6549fa7110cb2d2c5f788be,2020-06,Gwent Police,Gwent Police,-3.085238,51.772290,On or near COMMERCIAL STREET,W01001489,Torfaen 001C,Unable to prosecute suspect
3e35bee3f381297881e8cef31d2c8597087efec9d2822e70a1986cb8fb1e367d,2020-06,Gwent Police,Gwent Police,1.180103,52.004725,On or near PRATT'S LANE,E01029873,Babergh 011B,Unable to prosecute suspect
1142af7a306fe0dec07b6b220227b5f3c43f091daaff436bb9e576da3df66bbb,2020-06,Gwent Police,Gwent Police,-2.981129,51.587459,On or near BISHTON STREET,W01001690,Newport 013D,Unable to prosecute suspect
a22f0273572ff11ab237898a20a139a0a1ceb7b0f5dd857021f6192febab16e5,2020-06,Gwent Police,Gwent Police,-3.207460,51.773363,On or near CHURCH STREET,W01001460,Blaenau Gwent 007E,Unable to prosecute suspect
0b7a44caf4c4dbc869d776b5fc78de004fa05a792caa65b6836ede47ee46f292,2020-06,Gwent Police,Gwent Police,-2.979484,51.592840,On or near FAIROAK AVENUE,W01001691,Newport 011D,Unable to prosecute suspect
